lat,long,size,languages,user_top10,words_top5,sentiment_average,sentiment_median
52.3370077490216,13.064577736128,0,"","","",0.0,0
52.3370077490216,13.0719291866727,0,"","","",0.0,0
52.3370077490216,13.0792806369141,0,"","","",0.0,0
52.3370077490216,13.0866320867006,0,"","","",0.0,0
52.3370077490216,13.0939835358804,0,"","","",0.0,0
52.3370077490216,13.1013349843019,0,"","","",0.0,0
52.3370077490216,13.1086864318136,0,"","","",0.0,0
52.3370077490216,13.1160378782636,0,"","","",0.0,0
52.3370077490216,13.1233893235004,0,"","","",0.0,0
52.3370077490216,13.1307407673723,0,"","","",0.0,0
52.3370077490216,13.1380922097277,0,"","","",0.0,0
52.3370077490216,13.1454436504149,0,"","","",0.0,0
52.3370077490216,13.1527950892822,0,"","","",0.0,0
52.3370077490216,13.160146526178,0,"","","",0.0,0
52.3370077490216,13.1674979609506,0,"","","",0.0,0
52.3370077490216,13.1748493934485,0,"","","",0.0,0
52.3370077490216,13.1822008235198,0,"","","",0.0,0
52.3370077490216,13.1895522510131,0,"","","",0.0,0
52.3370077490216,13.1969036757766,0,"","","",0.0,0
52.3370077490216,13.2042550976587,0,"","","",0.0,0
52.3370077490216,13.2116065165076,0,"","","",0.0,0
52.3370077490216,13.2189579321719,0,"","","",0.0,0
52.3370077490216,13.2263093444998,0,"","","",0.0,0
52.3370077490216,13.2336607533397,0,"","","",0.0,0
52.3370077490216,13.2410121585399,0,"","","",0.0,0
52.3370077490216,13.2483635599488,0,"","","",0.0,0
52.3370077490216,13.2557149574148,0,"","","",0.0,0
52.3370077490216,13.2630663507861,0,"","","",0.0,0
52.3370077490216,13.2704177399112,0,"","","",0.0,0
52.3370077490216,13.2777691246383,0,"","","",0.0,0
52.3370077490216,13.285120504816,0,"","","",0.0,0
52.3370077490216,13.2924718802924,0,"","","",0.0,0
52.3370077490216,13.299823250916,0,"","","",0.0,0
52.3370077490216,13.3071746165351,0,"","","",0.0,0
52.3370077490216,13.3145259769981,0,"","","",0.0,0
52.3370077490216,13.3218773321533,0,"","","",0.0,0
52.3370077490216,13.3292286818491,0,"","","",0.0,0
52.3370077490216,13.3365800259339,0,"","","",0.0,0
52.3370077490216,13.343931364256,0,"","","",0.0,0
52.3370077490216,13.3512826966637,0,"","","",0.0,0
52.3370077490216,13.3586340230055,0,"","","",0.0,0
52.3370077490216,13.3659853431297,0,"","","",0.0,0
52.3370077490216,13.3733366568847,0,"","","",0.0,0
52.3370077490216,13.3806879641188,0,"","","",0.0,0
52.3370077490216,13.3880392646804,0,"","","",0.0,0
52.3370077490216,13.3953905584179,0,"","","",0.0,0
52.3370077490216,13.4027418451796,0,"","","",0.0,0
52.3370077490216,13.4100931248139,0,"","","",0.0,0
52.3370077490216,13.4174443971692,0,"","","",0.0,0
52.3370077490216,13.4247956620938,0,"","","",0.0,0
52.3370077490216,13.4321469194362,0,"","","",0.0,0
52.3370077490216,13.4394981690446,0,"","","",0.0,0
52.3370077490216,13.4468494107676,0,"","","",0.0,0
52.3370077490216,13.4542006444533,0,"","","",0.0,0
52.3370077490216,13.4615518699503,0,"","","",0.0,0
52.3370077490216,13.4689030871069,0,"","","",0.0,0
